"id";"name";"abv";"breweryId";"beerstyleId"
"1400";"Gorm";"10.0";"48736";"138"
"1403";"Odravein Bourbon BA (Cellar Series)";"14.0";"54434";"207"
"1406";"Cascade";"4.0";"9187";"234"
"1409";"Stroatige Jannus";"7.0";"27016";"117"
"1412";"Mimosa Ale";"6.0";"114728";"285"
"1415";"Dutch Granny Breakfast (Borefts 2018)";"9.0";"48736";"15"
"1418";"St-Feuillien Triple / Tripel (2018)";"8.0";"295";"45"
"1421";"Geusz!";"8.0";"2667";"45"
"1424";"La Trinidad El Vasco";"11.0";"10776";"138"
"1427";"Zeeuwse Bolus Stout";"10.0";"188723";"700"
"1430";"Hard Decision";"8.0";"33172";"345"
"1433";"Barrel Project 18.03";"10.0";"188723";"3"
"1436";"Smoked Rye IPA";"6.0";"9171";"435"
"1439";"Barrel Project 18.13";"16.0";"188723";"3"
"1442";"IJwit";"6.0";"261";"742"
"1445";"El Molí";"9.0";"33172";"15"
"1448";"Weißen Löwen";"5.0";"27016";"339"
"1451";"Breakfast Stout";"8.0";"549";"108"
"1454";"All Formats";"5.0";"9187";"195"
"1457";"Black Piment";"4.0";"20634";"186"
"1460";"Fred from the Wood";"10.0";"622";"207"
"1463";"Mashing Pumpkins 4.0";"9.0";"620";"510"
"1466";"Citra Zebra";"6.0";"32280";"18"
"1469";"Liquid Fear";"8.0";"33172";"117"
"1472";"Light Darkness & Balance";"19.0";"32280";"210"
"1475";"Hazy Sunshine NEIPA";"3.0";"213422";"751"
"1478";"Rubberen Robbie";"6.0";"18058";"249"
"1481";"Druif-Bourgogne";"6.0";"164204";"177"
"1484";"Northern Powerhouse Brew Series 004";"5.0";"9187";"588"
"1487";"Mees Kees";"6.0";"246149";"36"
"1490";"Bonkige Bock";"6.0";"68907";"162"
"1493";"Barcelona Tropical";"6.0";"33172";"36"
"1496";"Hemelswater Code Blond";"5.0";"10733";"66"
"1499";"Cuvée";"7.0";"164204";"177"
"1502";"Genius Kitchen";"15.0";"170844";"15"
"1505";"Hoptimized 6B";"6.0";"269726";"18"
"1508";"Granny With A Gun";"6.0";"1950";"120"
"1511";"Mild Ale 3.0";"3.0";"10733";"817"
"1514";"Dystopia";"6.0";"47140";"177"
"1517";"BRWN";"7.0";"2388";"174"
"1520";"Hel & Verdoemenis Oreo BA";"14.0";"3367";"3"
"1523";"De Toer";"7.0";"78482";"45"
"1526";"Dark Sister";"6.0";"68062";"105"
"1529";"Juice Punch V7";"5.0";"106897";"18"
"1532";"Hoptimized 6A";"6.0";"269726";"18"
"1535";"Ali & Baba Woodford Reserve Barrel Aged";"12.0";"3367";"15"
"1538";"Mariëngaarde";"10.0";"232629";"78"
"1541";"HIJSM";"8.0";"620";"345"
"1544";"Who Cares Editions: Brut Fruit";"6.0";"44695";"177"
"1547";"Roestige Bok";"6.0";"68907";"162"
"1550";"Amazone";"3.0";"68361";"745"
"1553";"FrauGruberlicious (raspberry/cherry/cranberry)";"4.0";"287279";"177"
"1556";"Porridge";"6.0";"194091";"108"
"1559";"Cannonball";"7.0";"13156";"36"
"1562";"Dubbel+Dik";"6.0";"13707";"174"
"1565";"Grand Prestige Vatgerijpt Bourbon (2017) ";"12.0";"1953";"156"
"1568";"Meermoid";"5.0";"68907";"54"
"1571";"Fuck Art - This Is Advertising";"11.0";"2241";"78"
"1574";"Mosaiik Vienna IPA";"6.0";"97950";"36"
"1577";"Eridaan";"6.0";"198824";"288"
"1580";"Super Conductor";"8.0";"3555";"117"
"1583";"Grand Prestige Vatgerijpt";"11.0";"2898";"156"
"1586";"Kolenkit";"5.0";"211447";"282"
"1589";"DIPA Citra Cryo";"8.0";"189896";"111"
"1592";"Focal Banger";"7.0";"1244";"36"
"1595";"Bloesem Blond";"6.0";"207326";"72"
"1598";"Tripel Saison";"8.0";"190459";"153"
"1601";"Avec Les Bons Vœux (2016)";"9.0";"189";"153"
"1604";"Kohlentrimmer";"5.0";"140306";"231"
"1607";"HobBlonder";"6.0";"198824";"120"
"1610";"Abt 12";"10.0";"296";"78"
"1613";"Nothing Left To Lose";"6.0";"9187";"819"
"1616";"Nachtvorst";"11.0";"208034";"579"
"1619";"Juiced Up (2018 Release)";"6.0";"269726";"18"
"1622";"VOC Session IPA";"4.0";"68907";"745"
"1625";"Tarwe Bier van Verse Hop";"6.0";"619";"339"
"1628";"Surpricebock";"21.0";"78482";"579"
"1631";"Hop Angel";"5.0";"304640";"195"
"1634";"Patrons Project 7.01 // DDH Saison // Esben Bøg-Jensen // Sæsoner // Alefarm";"7.0";"71828";"567"
"1637";"Saison";"6.0";"72908";"153"
"1640";"Unreal";"6.0";"18058";"42"
"1643";"Camden Versus Wicked Weed IPA";"5.0";"10433";"36"
"1646";"Hobo Chic";"8.0";"185493";"117"
"1649";"Hel & Verdoemenis Wild Turkey Eisbock";"18.0";"3367";"579"
"1652";"IPA";"6.0";"126828";"36"
"1655";"Shock Series: !!!PA Simcoe & Mosaic";"13.0";"2241";"57"
"1658";"Pronck Imperial Porter";"11.0";"184693";"279"
"1661";"Hypnopompa";"11.0";"29486";"700"
"1664";"Stone Ruination Double IPA 2.0";"8.0";"1204";"117"
"1667";"Strawberry";"8.0";"1035";"177"
"1670";"Waggle Dance";"4.0";"225097";"102"
"1673";"Winter Is Coming";"10.0";"185493";"138"
"1676";"Melchior Calvados ";"11.0";"2390";"126"
"1679";"Lustrous";"8.0";"24229";"567"
"1682";"Midsummer Melancholy";"11.0";"58973";"697"
"1685";"Jantje's Tripel";"7.0";"32297";"45"
"1688";"Grainiac";"7.0";"32867";"84"
"1691";"White Label Barley Wine Old Smokey Moonshine BA";"12.0";"9171";"207"
"1694";"Kaasdragersgildebier";"7.0";"396479";"72"
"1697";"Shiga Kogen Salty Hop";"4.0";"5704";"153"
"1700";"Cornet (2016)";"8.0";"150230";"126"
"1703";"IJsbok Hout (2016)";"9.0";"8291";"579"
"1706";"JUNO Brut IPA";"5.0";"248337";"132"
"1709";"Meneer de Uil - Isle of Arran BA";"11.0";"32280";"30"
"1712";"ECKHARDT";"12.0";"5704";"222"
"1715";"Gooische Bertus";"7.0";"327163";"174"
"1718";"VIPA";"5.0";"16167";"36"
"1721";"Humber";"5.0";"198824";"90"
"1724";"Hopwired";"7.0";"3555";"811"
"1727";"Panòptic";"6.0";"33172";"18"
"1730";"Waterloo Triple Blond";"8.0";"190031";"45"
"1733";"Meneer de Uil - Bowmore BA";"11.0";"32280";"15"
"1736";"Black IPA";"8.0";"9171";"105"
"1739";"Hoog en Droog";"8.0";"78878";"228"
"1742";"Hazy Pale Ale";"5.0";"41477";"234"
"1745";"Blackadder";"8.0";"33172";"279"
"1748";"Blote Konten Bier";"8.0";"32297";"453"
"1751";"Prilleke";"5.0";"32297";"90"
"1754";"Love Among the Ruins";"7.0";"2047";"366"
"1757";"Espresso Stout";"9.0";"9171";"219"
"1760";"Ezelenbok";"7.0";"8291";"423"
"1763";"Bokkelul";"7.0";"277667";"69"
"1766";"Sambalbij";"5.0";"268142";"297"
"1769";"Pannepot Reserva (2010)";"10.0";"433";"165"
"1772";"Rollover";"3.0";"259639";"745"
"1775";"Gouverneur Speciale 140";"5.0";"2235";"54"
"1778";"Geheimzinnige IJsbeer";"7.0";"43157";"153"
"1781";"Hallo Geen Licht";"9.0";"146374";"279"
"1784";"Amstel Bright";"5.0";"37";"243"
"1787";"Commissaris Rex (2017)";"8.0";"32280";"90"
"1790";"Porno Blond";"6.0";"68907";"72"
"1793";"Köstritzer Kellerbier";"5.0";"104871";"291"
"1796";"Ruby Rioja BA";"14.0";"205294";"156"
"1799";"Capricho Oscuro (Batch 6)";"12.0";"379";"222"
"1802";"India Pale Ale";"0.0";"55770";"105"
"1805";"Billy Biscuit (2017)";"7.0";"43977";"423"
"1808";"Luxe Quadrupel";"10.0";"146374";"78"
"1811";"Batch 016 - English Pale Ale";"5.0";"68907";"189"
"1814";"Brute Force";"12.0";"205294";"3"
"1817";"Rain Shadow ";"10.0";"3461";"15"
"1820";"Black Sabbath";"10.0";"122896";"78"
"1823";"Stormram";"7.0";"250759";"162"
"1826";"Easy Shift";"4.0";"206813";"234"
"1829";"B & H MeGa Schwarzbier Bock Baltischer Porter";"9.0";"5484";"423"
"1832";"Here Comes the Night Time";"5.0";"54434";"42"
"1835";"Kombi";"3.0";"262323";"66"
"1838";"Mystery Monster";"6.0";"167487";"216"
"1841";"Octane Overlord";"11.0";"269726";"3"
"1844";"Bootjes Bier";"7.0";"25341";"282"
"1847";"Balthasar";"8.0";"24669";"45"
"1850";"Four Aces Herfstbock";"7.0";"17937";"162"
"1853";"Rukkivein (Cellar Series)";"12.0";"54434";"93"
"1856";"Potemkin";"12.0";"25784";"3"
"1859";"K:rlek Vår/Sommar (2018)";"4.0";"2813";"234"
"1862";"Nebuchadnezzar";"8.0";"29486";"117"
"1865";"Willem De Bokser  porter/bock";"7.0";"221949";"87"
"1868";"Roggebock";"0.0";"72763";"162"
"1871";"Tsarina Esra Reserva";"11.0";"3367";"279"
"1874";"Pime Öö Islay BA (Cellar Series)";"14.0";"54434";"15"
"1877";"Gin & Juice";"4.0";"16039";"252"
"1880";"A•W18 One-Off DDH IPA V2";"6.0";"189896";"36"
"1883";"Hopus Dei";"8.0";"27016";"45"
"1886";"Beer Geek Brunch";"10.0";"264526";"345"
"1889";"Sweaty Sheep Shit Shenanigans";"12.0";"269726";"15"
"1892";"Franky Four Fingers (2017)";"13.0";"174715";"207"
"1895";"Daughter Of Autumn";"7.0";"32040";"144"
"1898";"Dag & Dauw";"7.0";"3367";"36"
"1901";"De Beer Uit Lemmer";"6.0";"78482";"72"
"1904";"Smeerolie Coconut Milkshake";"11.0";"269726";"75"
"1907";"Anubis - Twins";"9.0";"174715";"600"
"1910";"Quadrupel Poorter";"10.0";"198169";"279"
"1913";"Alfa Krachtig Dort";"7.0";"9447";"471"
"1916";"Analogue Recordings";"13.0";"32280";"384"
"1919";"Session Blond";"4.0";"84600";"66"
"1922";"Breaking the Waves";"10.0";"3735";"117"
"1925";"Eiken Weizen";"5.0";"198169";"129"
"1928";"Oeuf's I did it again";"6.0";"188723";"36"
"1931";"Bon-Bon-Bock";"6.0";"32280";"162"
"1934";"La Tremenda";"8.0";"33172";"117"
"1937";"Barrel Project: 17.09 - Frick & Frack Clermont Spring BA";"10.0";"188723";"249"
"1940";"Mönchshof Historisches Märzen";"5.0";"757";"258"
"1943";"Mexicake Bourbon Barrel";"12.0";"2972";"700"
"1946";"Blonde Anouk";"5.0";"24669";"66"
"1949";"Kilkenny";"4.0";"49";"381"
"1952";"Black Albert Costa Rica Espresso (2016)";"13.0";"433";"3"
"1955";"Prescient Dreams";"6.0";"94785";"159"
"1958";"Aphotic Imperial Porter";"9.0";"8099";"279"
"1961";"Yellow Peach Adam From the Wood";"12.0";"622";"261"
"1964";"Nachtflug";"9.0";"20536";"15"
"1967";"Cherry Adam from the Wood";"10.0";"622";"261"
"1970";"SGT. Nightvision – Bourbon Barrel Aged";"11.0";"32280";"15"
"1973";"Vlierevluiter";"5.0";"63360";"676"
"1976";"Aud #8";"6.0";"3778";"120"
"1979";"Stone Go To IPA";"4.0";"1204";"745"
"1982";"Lil' B";"11.0";"3735";"279"
"1985";"Supah Sik Spells";"8.0";"264526";"117"
"1988";"Lime Bomb";"5.0";"3778";"120"
"1991";"Nieuw Leven";"5.0";"169892";"739"
"1994";"Skyliner";"8.0";"289827";"126"
"1997";"IJsbock 2017 Oloroso BA";"26.0";"188723";"210"
"2000";"Brutaal Blondje";"6.0";"118871";"66"
"2003";"Konrad’s Stout";"10.0";"6826";"3"
"2006";"Aecht Schlenkerla Rauchbier - Urbock";"6.0";"2001";"180"
"2009";"Blauw";"5.0";"164204";"177"
"2012";"Arktik-Ale";"8.0";"8005";"456"
"2015";"Framboos-cassis";"5.0";"164204";"573"
"2018";"Delirious";"8.0";"58973";"117"
"2021";"Scelling 8";"8.0";"57020";"186"
"2024";"The Old Fashioned";"9.0";"2972";"435"
"2027";"Kerstbier";"8.0";"20634";"363"
"2030";"NW DIPA Galaxy";"9.0";"189896";"117"
"2033";"Köstritzer Schwarzbier";"4.0";"104871";"231"
"2036";"NE DIPA Lemondrop Galaxy";"8.0";"189896";"111"
"2039";"Juicy Jones";"6.0";"4723";"36"
"2042";"Polar-Weizen";"9.0";"8005";"579"
"2045";"Rauch Royal";"8.0";"5484";"180"
"2048";"Rye IPA";"8.0";"6826";"435"
"2051";"Innsbrooklyn";"5.0";"324324";"291"
"2054";"Batch #1";"12.0";"374497";"700"
"2057";"Aldersbacher Maibock";"7.0";"19152";"288"
"2060";"Sin & Remorse BA Glentauchers";"11.0";"620";"15"
"2063";"Weihenstephaner Hefeweissbier Dunkel";"5.0";"88";"772"
"2066";"Idiot IPA";"8.0";"404";"117"
"2069";"Dead Man's Hand Red Label";"10.0";"17937";"3"
"2072";"My Milkshake Brings All The Geeks To The Yard - Vanilla";"8.0";"269726";"324"
"2075";"Budweiser Budvar B:DARK / Czechvar B:DARK";"4.0";"245";"444"
"2078";"Amstel Blond";"4.0";"37";"243"
"2081";"Josh the Guava King";"8.0";"7583";"117"
"2084";"Onheilsprofeet BA Aquavit";"12.0";"620";"3"
"2087";"Oatmeal Stout - Talisker";"9.0";"208034";"108"
"2090";"Ongelovige Thomas BA Cognac";"10.0";"620";"78"
"2093";"Schwarze Sieben";"7.0";"6213";"249"
"2096";"Space Joose";"8.0";"41477";"330"
"2099";"Bubberman";"13.0";"188723";"3"
"2102";"Rodenbach Classic (2018)";"5.0";"291";"366"
"2105";"Diablo Fuego";"9.0";"20634";"3"
"2108";"28 Tripel";"9.0";"60693";"45"
"2111";"Blackxplosion Limited Edition";"12.0";"135887";"3"
"2114";"Dartmoor Walk";"8.0";"6213";"42"
"2117";"Saison Dupont (2018)";"6.0";"189";"153"
"2120";"Kriek - Zure van Tildonk";"6.0";"2081";"177"
"2123";"Young's London Stout";"5.0";"1348";"501"
"2126";"Tin Can of Emotion";"10.0";"222863";"117"
"2129";"Bourbon County Brand Bramble Rye Stout (2018)";"12.0";"2898";"15"
"2132";"Dilemma";"10.0";"14045";"156"
"2135";"Steenbrugge Dubbel Bruin";"6.0";"967";"174"
"2138";"Tungri Dubbel";"7.0";"275193";"174"
"2141";"Kleos";"10.0";"14045";"15"
"2144";"El Farro";"7.0";"6213";"183"
"2147";"Blond";"8.0";"2081";"126"
"2150";"Second Secret Eagle";"6.0";"242585";"18"
"2153";"Anker-Bok Herfstbok";"6.0";"284";"162"
"2156";"Bourbon County Brand Stout (2018) 14.7%";"14.0";"2898";"15"
"2159";"Baltic Freak";"11.0";"10776";"240"
"2162";"Sloe - Zure van Tildonk";"6.0";"2081";"177"
"2165";"Fungus Rock";"5.0";"153288";"432"
"2168";"Stone IPA";"6.0";"1204";"36"
"2171";"Zinder - Rookbier";"6.0";"223961";"180"
"2174";"B3 Drie Granen Tripel";"8.0";"70527";"45"
"2177";"Cacao Vanilla RIS";"12.0";"208034";"3"
"2180";"Share This: OC";"11.0";"1246";"15"
"2183";"Kriek à l'Ecossaise";"5.0";"202";"141"
"2186";"Barbier Irish Stout";"4.0";"339396";"84"
"2189";"Shiso Blond";"5.0";"10733";"570"
"2192";"Farsons Blue Label";"4.0";"1809";"459"
"2195";"Lambic D’Haute Densité";"9.0";"202";"408"
"2198";"Lichte Tongval";"5.0";"165945";"153"
"2201";"De Rumoerige Roodborst";"5.0";"246149";"282"
"2204";"iKi Ginger";"5.0";"10089";"252"
"2207";"Dubbelbock (2018)";"7.0";"2053";"423"
"2210";"Péché Mortel";"9.0";"1674";"709"
"2213";"Martens Gold";"4.0";"26017";"243"
"2216";"Drebbel";"5.0";"296656";"282"
"2219";"Hillegoms Weizen";"5.0";"20634";"739"
"2222";"Mijnes Jouwes";"5.0";"208034";"234"
"2225";"Ryebuck";"7.0";"2047";"837"
"2228";"Hazy Morning";"5.0";"188723";"9"
"2231";"Virtuoso";"8.0";"199369";"111"
"2234";"Bourbon County Brand Stout (2015) 14.3%";"14.0";"2898";"30"
"2237";"ReuZ Blond - Heukelomse Mie";"6.0";"16342";"66"
"2240";"Roggestout V.O.C. 2015";"10.0";"10677";"842"
"2243";"Sodan";"9.0";"208034";"279"
"2246";"Ammekare";"4.0";"208034";"234"
"2249";"Hel & Verdoemenis Bowmore barrel aged";"10.0";"3367";"3"
"2252";"Saison Dupont Cuvée Dry Hopping (2016)";"6.0";"189";"153"
"2255";"Santa Gose Down Under";"7.0";"2243";"796"
"2258";"RUSSIAN IMPERIAL STOUT - Chocolat / Vanille";"11.0";"278290";"3"
"2261";"PAPA MIDNIGHT";"9.0";"287329";"342"
"2264";"Weizen";"5.0";"10733";"739"
"2267";"24 Hops Before X-Mas";"10.0";"188723";"183"
"2270";"Monk's Elixir";"10.0";"2813";"597"
"2273";"Jenlain Winter Ale";"6.0";"190";"375"
"2276";"Animal Instinct";"6.0";"128227";"120"
"2279";"Trijn";"5.0";"296656";"66"
"2282";"Noa Pecan Mud Cake Stout (Bourbon Barrel Aged)";"11.0";"29486";"700"
"2285";"Beta 08 - Jägermeister Winter Warmer";"9.0";"32280";"363"
"2288";"Inglorious Quad";"10.0";"163336";"78"
"2291";"Yuma - Mexican Chocolate Imperial Stout";"11.0";"198118";"3"
"2294";"Let There Be Love";"6.0";"189896";"180"
"2297";"Nuit Noire 2017";"10.0";"147821";"363"
"2300";"F*ck the Christmas Tree Is On Fire!!! / F*ck de kerstboom staat in de fik!! (2017)";"10.0";"32280";"345"
"2303";"Session IPL";"4.0";"241";"216"
"2306";"Doesterik";"8.0";"149374";"153"
"2309";"Nakouřený Švihák";"5.0";"11506";"180"
"2312";"Brewers Reserve Barley Wine (2016)";"12.0";"6826";"138"
"2315";"IPA";"6.0";"328";"36"
"2318";"Napar Porter";"6.0";"25784";"87"
"2321";"400 Volt BA Bowmore";"10.0";"147821";"3"
"2324";"Barrel Aged Blonde - Bourbon (2018)";"12.0";"2081";"126"
"2327";"Masinaõli";"6.0";"128227";"105"
"2330";"Cuvée Saint-Gilloise (Champions) (2015)";"5.0";"202";"408"
"2333";"400 Volt 'Vanille'";"10.0";"147821";"3"
"2336";"Cuvee #5";"10.0";"3367";"3"
"2339";"Skulls & Tentacles";"11.0";"3367";"207"
"2342";"Old Foghorn";"9.0";"3891";"207"
"2345";"™ Life";"6.0";"189896";"18"
"2348";"Donkere Dagen";"7.0";"78878";"231"
"2351";"Lekker Bakkie Kobi!";"10.0";"32280";"345"
"2354";"Spring + Summer Pale Ale Huell Melon";"4.0";"189896";"195"
"2357";"Geusz! Dubbel";"8.0";"2667";"174"
"2360";"Kompaan 58 Handlanger";"8.0";"32296";"117"
"2363";"Blue Blood Fuck You!!";"11.0";"47140";"15"
"2366";"Christmas Ale (2015)";"10.0";"296";"375"
"2369";"Muntje";"10.0";"208034";"105"
"2372";"Mahoni Marina";"7.0";"230759";"249"
"2375";"Kriek 100% Lambic Bio (2015)";"5.0";"202";"141"
"2378";"Soif D'ete En Bois";"7.0";"182546";"447"
"2381";"Schillenbier";"4.0";"353887";"66"
"2384";"IJsbreker";"9.0";"48991";"375"
"2387";"Maisblond Testbrew4";"5.0";"230645";"570"
"2390";"Purple Nurple";"7.0";"128227";"120"
"2393";"Headroom";"7.0";"32867";"84"
"2396";"K-9 Cruiser Winter Ale (2015)";"7.0";"540";"375"
"2399";"Halderbergs Bombast";"9.0";"348441";"84"
"2402";"900!";"7.0";"68935";"111"
"2405";"If We Must";"8.0";"211325";"111"
"2408";"Winterbier 2014";"9.0";"9171";"375"
"2411";"Razor Blade";"10.0";"61651";"330"
"2414";"Gouden Bocht";"9.0";"194419";"285"
"2417";"Halsters Spicy Bier";"7.0";"348441";"252"
"2420";"Yellow Belly Sundae";"12.0";"3461";"700"
"2423";"Ant Sam";"4.0";"394926";"36"
"2426";"Birra Moretti L'Autentica / Ricetta Originale";"4.0";"127";"243"
"2429";"Vintrus 2016";"8.0";"9282";"375"
"2432";"Magic Lambic";"5.0";"202";"198"
"2435";"Ebon 3C IPA";"7.0";"198992";"147"
"2438";"High Wire";"5.0";"13156";"234"
"2441";"Lellebel";"5.0";"277667";"66"
"2444";"Passionfeber IPA";"7.0";"167487";"36"
"2447";"Staminee Bruin";"6.0";"20036";"174"
"2450";"Disco Bitch";"6.0";"620";"120"
"2453";"Billiard - BA Springbank";"10.0";"106897";"345"
"2456";"Peated Imperial Stout";"11.0";"188723";"3"
"2459";"Rapture";"4.0";"13156";"282"
"2462";"Loki Golden IPA";"5.0";"248337";"36"
"2465";"Sofie";"6.0";"2898";"153"
"2468";"Yellow Saison";"5.0";"344207";"153"
"2471";"Session IPA";"3.0";"188723";"745"
"2474";"Meesterstuk (2016)";"11.0";"620";"75"
"2477";"Dulle Griet";"5.0";"219144";"72"
"2480";"Houtgerijpte Rook Dubbelbock";"7.0";"8569";"423"
"2483";"1125 Vlierbeek Grand Cru";"8.0";"10514";"126"
"2486";"Excuse Me While I Kiss Cassandra";"12.0";"282358";"15"
"2489";"Radboud De Eerste";"6.0";"332820";"742"
"2492";"White Mamba";"5.0";"43977";"742"
"2495";"Christmas Shake";"5.0";"6826";"60"
"2498";"Hemel & Aarde Wild Turkey BA";"11.0";"3367";"249"
"2501";"Guinness Draught";"4.0";"49";"213"
"2504";"Shakti Double IPA (2016-2019)";"8.0";"248337";"117"
"2507";"Smokey Li";"8.0";"53539";"249"
"2510";"Ginette Natural Christmas";"8.0";"194";"375"
"2513";"Pannepot Reserva (2012)";"10.0";"433";"165"
"2516";"StormBock (2015)";"10.0";"2245";"423"
"2519";"Budweiser";"5.0";"44";"393"
"2522";"Bankie";"10.0";"208034";"138"
"2525";"Cuvée Delphine";"13.0";"433";"3"
"2528";"Geusz! Blond";"5.0";"2667";"66"
"2531";"Sprout";"9.0";"55769";"15"
"2534";"Black Albert Peat And Wine Barrel";"13.0";"433";"15"
"2537";"Hallertau";"6.0";"10733";"195"
"2540";"Hoppenheimer";"5.0";"66535";"327"
"2543";"P01";"4.0";"378653";"63"
"2546";"IPA";"6.0";"261";"96"
"2549";"X 6.1 Imperial Red";"7.0";"19889";"384"
"2552";"Black Oyster Saison";"7.0";"188723";"153"
"2555";"Gossi Tripel";"9.0";"22183";"45"
"2558";"Chimay Grande Réserve (Blue)";"9.0";"378";"165"
"2561";"Caramel Fudge Stout";"11.0";"188723";"15"
"2564";"Black Bastard";"9.0";"20031";"15"
"2567";"Mother Venus";"7.0";"152426";"703"
"2570";"Leffe Royale";"7.0";"5";"126"
"2573";"Experimental Fruit Series #2 - Groseille à Maquereau Rouge Tilquin - Draft Version";"5.0";"12269";"6"
"2576";"Hop Zij Met Ons";"6.0";"620";"429"
"2579";"I02";"5.0";"378653";"36"
"2582";"Four Aces Barleywine";"9.0";"17937";"138"
"2585";"Brandgans";"10.0";"10677";"718"
"2588";"Heaven & Hell";"11.0";"3367";"15"
"2591";"Moord & Brand Bourbon Barrel Aged";"10.0";"3367";"3"
"2594";"Poperings Nunnebier";"7.0";"305";"54"
"2597";"Brimstone";"6.0";"149098";"282"
"2600";"Laarbeeks Blond";"7.0";"126297";"66"
"2603";"Hop Hunter";"6.0";"1142";"36"
"2606";"Kwaremont";"6.0";"4571";"72"
"2609";"Herfstlicht";"6.0";"163021";"69"
"2612";"Zware Piet Bok";"7.0";"202292";"162"
"2615";"HW09";"6.0";"378653";"51"
"2618";"Barleywine";"9.0";"10733";"207"
"2621";"Trappistes Rochefort 10 (2017)";"11.0";"1650";"78"
"2624";"Orval";"6.0";"169";"54"
"2627";"Gossi Dubbel";"6.0";"22183";"174"
"2630";"Andermaal - Yellow Sub Blond";"6.0";"223961";"822"
"2633";"Haarlemse Genther";"7.0";"620";"186"
"2636";"Mellow Yellow";"4.0";"43977";"234"
"2639";"Pannepot Grand Reserva (2010)";"10.0";"433";"165"
"2642";"Trappistes Rochefort 10 (2015)";"11.0";"1650";"78"
"2645";"Trappistes Rochefort 8";"9.0";"1650";"165"
"2648";"Pauwel Kwak (2017)";"8.0";"269";"126"
"2651";"Pater 6";"6.0";"296";"174"
"2654";"Hop Art #5 / Black IPA";"6.0";"61168";"105"
"2657";"Captain Baltic BA Whiskey Edition";"9.0";"68935";"279"
"2660";"Buffalo Belgian Stout";"9.0";"300";"84"
"2663";"Brunehaut Pomfraiz' organic";"5.0";"171";"429"
"2666";"Laarbeeks Urtyp 2016";"7.0";"126297";"282"
"2669";"Zuster Agatha Houtgerijpt (Winter 2016)";"10.0";"20031";"78"
"2672";"Porter Solera Gran Reserva";"7.0";"29930";"279"
"2675";"Gossi Blond";"5.0";"22183";"66"
"2678";"H06";"5.0";"378653";"129"
"2681";"Raging Bitch";"8.0";"540";"96"
"2684";"84";"10.0";"175779";"3"
"2687";"Pannepot Special Reserva La Croizille Saint Emilio BA";"10.0";"433";"165"
"2690";"Abbaye de Saint-Martin Brune Organic";"8.0";"171";"174"
"2693";"Icelandic Winter Ale (2017)";"8.0";"18816";"375"
"2696";"Rokerige Zwarte";"5.0";"190459";"249"
"2699";"Vlier Bier";"5.0";"249807";"234"
"2702";"Al9or1thm - Glenfarclas BA";"15.0";"32280";"15"
"2705";"Mug";"5.0";"3568";"189"
"2708";"Wipers Times 16";"7.0";"121434";"135"
"2711";"Wuldor UK Barley Wine";"9.0";"248337";"138"
"2714";"White Label Imperial Russian Stout Port Charlotte";"11.0";"9171";"3"
"2717";"Stout 6";"6.0";"14029";"420"
"2720";"Lazy Sunday Morning";"11.0";"620";"709"
"2723";"Hollen & Stilstaan Barrel Aged";"10.0";"3367";"15"
"2726";"Black Nuts";"13.0";"433";"3"
"2729";"I Beat yoU";"9.0";"2813";"117"
"2732";"Bloody Herrie";"6.0";"40108";"36"
"2735";"Wipers Times Blond (formerly known as Wipers Times 14)";"6.0";"121434";"72"
"2738";"Wad Wit";"5.0";"238823";"252"
"2741";"Haken & Ogen Bourbon Barrel Aged";"10.0";"3367";"3"
"2744";"Fear";"5.0";"10776";"33"
"2747";"Osiris Saison";"7.0";"248337";"153"
"2750";"Augustijn Blond";"7.0";"7778";"72"
"2753";"Heftig Bakkie Kobi! Vanilla Infused";"17.0";"32280";"30"
"2756";"Mills & Hills";"10.0";"2052";"15"
"2759";"Long Boil Barley Wine (2017)";"11.0";"58318";"207"
"2762";"Ciel Bleu Imperial Stout";"10.0";"261";"15"
"2765";"Speciaal";"7.0";"18058";"162"
"2768";"Barrel Project #01/2015";"10.0";"188723";"3"
"2771";"Original (TAP07)";"5.0";"1023";"739"
"2774";"Wilhelm Fehler";"11.0";"188723";"138"
"2777";"Winter Wonderland";"6.0";"2241";"824"
"2780";"Pater Lieven Bruin";"6.0";"300";"351"
"2783";"La Rulles Estivale";"5.0";"164";"153"
"2786";"Suruga Bay Imperial IPA";"8.0";"5697";"117"
"2789";"Cuvée du Château (2012)";"11.0";"303";"78"
"2792";"Mosaic Pale Ale";"5.0";"261";"234"
"2795";"XXX Rye Triple Reserva Bourbon Barrel Aged";"10.0";"433";"369"
