"id";"name";"updatedAt";"city";"countryName";"state";"type";"createdAt";"facebook";"instagram";"lat";"lng";"logo";"twitter";"url";"description";"photo"
"6237";"Cierzo Brewing Co.";"2021-07-01 16:35:10 +0200";"Zaragoza";"Spain";"Aragón";"Micro Brewery";"2019-01-10 07:59:16 +0100";"https://www.facebook.com/cierzobrewing/";"cierzobrewing";"41.6513";"-0.88028";"";"cierzobrewing";"https://cierzobrewing.com/";"";""
"6240";"Greenbush Brewing Company";"2021-07-01 16:35:10 +0200";"Sawyer";"United States";"MI";"Micro Brewery";"2019-01-10 07:59:18 +0100";"http://www.facebook.com/GreenbushBrewingCo";"greenbushbrew";"41.8859";"-86.5945";"";"Greenbush_Brew";"http://www.greenbushbrewing.com/";"";""
"6243";"Left Handed Giant Brewing";"2021-07-01 16:35:10 +0200";"Bristol";"England";"City of Bristol";"Micro Brewery";"2019-01-10 07:59:18 +0100";"https://www.facebook.com/lefthandedgiant";"Lefthandedgiantbrewing";"51.4554";"-2.57556";"";"lhgbrewingco";"http://lefthandedgiant.com/";"";""
"6246";"Spike Brewery";"2021-07-01 16:35:10 +0200";"Gothenburg";"Sweden";"Västra Götalands län";"Micro Brewery";"2019-01-10 07:59:22 +0100";"https://www.facebook.com/spikebrewery";"spikebrewery";"57.7282";"11.9991";"";"";"http://www.spikebrewery.com";"";""
"6249";"Griffin Claw Brewing Company";"2021-07-01 16:35:10 +0200";"Birmingham";"United States";"MI";"Micro Brewery";"2019-01-10 07:59:22 +0100";"https://www.facebook.com/GriffinClawBrewingCompany";"griffinclaw";"42.5437";"-83.1956";"";"griffinclaw";"http://www.griffinclawbrewingcompany.com";"";""
"6252";"Odyssey Brew Co";"2021-07-01 16:35:11 +0200";"Worcester";"England";"Worcestershire";"Micro Brewery";"2019-01-10 07:59:26 +0100";"https://www.facebook.com/odysseybrewco";"odysseybrewco";"52.1883";"-2.46722";"";"odysseybrewco";"http://www.odysseybrewco.com";"";""
"6255";"Black Iris Brewery";"2021-07-01 16:35:11 +0200";"Nottingham";"England";"Nottinghamshire";"Micro Brewery";"2019-01-10 07:59:27 +0100";"https://www.facebook.com/blackiris.brewery/";"blackirisbrewery";"52.9716";"-1.17337";"";"blackirisbrewer";"http://www.blackirisbrewery.co.uk";"";""
"6258";"Sad Robot Brewing";"2021-07-01 16:35:11 +0200";"Göteborg";"Sweden";"";"Micro Brewery";"2019-01-10 07:59:32 +0100";"https://www.facebook.com/SadRobotBrewing";"";"57.7189";"11.9703";"";"SadRobotBrewing";"http://sadrobot.se";"";""
"6261";"Vega Bryggeri";"2021-07-01 16:35:11 +0200";"Göteborg";"Sweden";"";"Micro Brewery";"2019-01-10 07:59:32 +0100";"http://www.facebook.com/vegabryggeri";"vegabryggeri";"57.719";"11.9701";"";"Vegabryggeri";"http://www.vegabryggeri.se/";"";""
"6264";"Ängöl";"2021-07-01 16:35:11 +0200";"Kalmar";"Sweden";"Kalmar län";"Micro Brewery";"2019-01-10 07:59:33 +0100";"http://www.facebook.com/pages/Ango-Kvartersbryggeri/110297062337676";"angolbryggeri";"56.6728";"16.3266";"";"";"http://www.angol.se";"";""
"6267";"Interboro Spirits & Ales";"2021-07-01 16:35:11 +0200";"Brooklyn";"United States";"NY";"Micro Brewery";"2019-01-10 07:59:35 +0100";"https://www.facebook.com/interboronyc/";"interboronyc";"40.7126";"-73.937";"";"interboronyc";"http://www.interboro.nyc";"";""
"6270";"Hill Farmstead Brewery";"2021-07-01 16:35:11 +0200";"Greensboro";"United States";"VT";"Micro Brewery";"2019-01-10 07:59:36 +0100";"http://www.facebook.com/hillfarmstead";"hillfarmstead";"44.6067";"-72.2634";"";"HillFarmstead";"http://www.hillfarmstead.com";"";""
"6273";"Cranker's Brewery";"2021-07-01 16:35:11 +0200";"Big Rapids";"United States";"MI";"Micro Brewery";"2019-01-10 07:59:37 +0100";"http://www.facebook.com/CrankersBrewery";"crankersbrewery";"43.6964";"-85.4835";"";"crankersbeer";"http://www.crankersbrewery.com/index.html";"";""
"6276";"Cerebral Brewing";"2021-07-01 16:35:11 +0200";"Denver";"United States";"CO";"Micro Brewery";"2019-01-10 07:59:39 +0100";"http://www.facebook.com/CerebralBrewing";"CerebralBrewing";"39.7398";"-104.945";"";"CerebralBrewing";"http://www.cerebralbrewing.com";"";""
"6279";"Boyne Brewhouse";"2021-07-01 16:35:11 +0200";"Drogheda";"Ireland";"Leinster";"Regional Brewery";"2019-01-10 07:59:39 +0100";"https://www.facebook.com/Boynebrewhouse";"boynebrewhouse";"53.7042";"-6.35741";"";"BoyneBrewhouse";"http://www.boynebrewhouse.ie/";"";""
"6282";"Devil's Peak Brewing Company";"2021-07-01 16:35:11 +0200";"Cape Town";"South Africa";"Western Cape";"Micro Brewery";"2019-01-10 07:59:41 +0100";"https://www.facebook.com/devilspeakbrewingcompany";"DevilsPeakBC";"-33.9335";"18.4604";"";"";"http://devilspeakbrewing.co.za/";"";""
"6285";"Turning Point Brew Co.";"2021-07-01 16:35:11 +0200";"Knaresborough";"England";"England";"Micro Brewery";"2019-01-10 07:59:44 +0100";"https://www.facebook.com/turningpointbrewco/";"turningpointbrewco";"54";"-1.44846";"";"TurningPointbco";"https://www.turningpointbrewco.com";"";""
"6288";"Wander Beyond Brewing";"2021-07-01 16:35:11 +0200";"Manchester";"England";"Greater Manchester";"Micro Brewery";"2019-01-10 07:59:52 +0100";"http://facebook.com/WanderBeyondBrewing";"WanderBeyondBrewing";"53.4752";"-2.22192";"";"Wanderbeyond_";"http://WanderBeyondBrewing.com";"";""
"6291";"Mornington Peninsula Brewery";"2021-07-01 16:35:11 +0200";"Mornington";"Australia";"Victoria";"Micro Brewery";"2019-01-10 07:59:53 +0100";"http://www.facebook.com/pages/Mornington-Peninsula-Brewery/242420369366";"mpbrewery";"-38.2325";"145.057";"";"mpbrew";"http://www.mpbrew.com.au";"";""
"6294";"Hudson Valley Brewery";"2021-07-01 16:35:11 +0200";"Beacon";"United States";"NY";"Micro Brewery";"2019-01-10 07:59:54 +0100";"https://www.facebook.com/HVBrewery/";"hudsonvalleybrewery";"41.5018";"-73.9628";"";"hvbrewery";"http://www.hudsonvalleybrewery.com";"";""
"6297";"Chorlton Brewing Company";"2021-07-01 16:35:11 +0200";"Manchester";"England";"Greater Manchester";"Micro Brewery";"2019-01-10 07:59:54 +0100";"https://www.facebook.com/ChorltonBrew";"ChorltonBrew";"53.4731";"-2.21775";"";"ChorltonBrew";"http://chorltonbrewingcompany.com";"";""
"6300";"Epic Brewing Co. (Utah, Colorado)";"2021-07-01 16:35:11 +0200";"Salt Lake City";"United States";"UT";"Regional Brewery";"2019-01-10 07:59:58 +0100";"http://www.facebook.com/pages/Epic-Brewing-Company/278554429300";"epicbrewingslc";"40.7512";"-111.888";"";"EpicBrewing";"http://www.epicbrewing.com/";"";""
"6303";"Burnt Mill Brewery";"2021-07-01 16:35:11 +0200";"Ipswich";"England";"Suffolk";"Micro Brewery";"2019-01-10 07:59:59 +0100";"https://www.facebook.com/Burnt-Mill-Brewery-1787125541610662/";"burntmillbrewery";"51.9903";"1.20552";"";"burntmillbeer";"http://www.burntmillbrewery.com";"";""
"6306";"Zure Kroon";"2021-07-01 16:35:11 +0200";"";"Netherlands";"";"Home Brewery";"2019-01-10 07:59:59 +0100";"";"";"0";"0";"";"";"";"";""
"6309";"American Solera";"2021-07-01 16:35:11 +0200";"Tulsa";"United States";"OK";"Micro Brewery";"2019-01-10 08:00:02 +0100";"http://facebook.com/americansolera";"americansolera";"36.1374";"-96.0463";"";"";"http://americansolera.com";"";""
"6312";"Caleya";"2021-07-01 16:35:11 +0200";"Langreo";"Spain";"Asturias";"Micro Brewery";"2019-01-10 08:00:03 +0100";"https://www.facebook.com/cervezascaleya/";"cervezacaleya";"43.3084";"-5.68121";"";"";"http://cervezacaleya.com";"";""
"6315";"Cervejaria Suburbana";"2021-07-01 16:35:11 +0200";"Rio de Janeiro";"Brazil";"RJ";"Micro Brewery";"2019-01-10 08:00:03 +0100";"https://www.facebook.com/cervejariasuburbana";"https://www.instagram.com/cervejariasuburbana/";"-22.9068";"-43.1729";"";"";"http://www.cevejariasuburbana.com.br/";"";""
"6318";"LABEER";"2021-07-01 16:35:11 +0200";"";"Spain";"";"Micro Brewery";"2019-01-10 08:00:05 +0100";"";"";"0";"0";"";"";"";"";""
"6321";"3Monos Craft Beer Malaga";"2021-07-01 16:35:12 +0200";"Malaga";"Spain";"Andalucía";"Micro Brewery";"2019-01-10 08:00:10 +0100";"https://www.facebook.com/3MonosCraftBeer";"3monoscraftbeer";"36.7023";"-4.47381";"";"3monoscraftbeer";"http://www.3monoscraftbeer.com/";"";""
"6324";"Zulogaarden Cervesa Artesanal";"2021-07-01 16:35:12 +0200";"Barcelona";"Spain";"";"Micro Brewery";"2019-01-10 08:00:16 +0100";"https://www.facebook.com/Zulogaarden-50442031065/?fref=ts";"";"41.3851";"2.1734";"";"zulogaarden";"http://www.zulogaarden.com";"";""
"6327";"Casey Brewing & Blending";"2021-07-01 16:35:12 +0200";"Glenwood Springs";"United States";"CO";"Micro Brewery";"2019-01-10 08:00:16 +0100";"https://www.facebook.com/CaseyBrewingAndBlending";"CaseyBrewing";"39.5157";"-107.32";"";"CaseyBrewing";"http://caseybrewing.com/";"";""
"6330";"Prancing Pony Brewery";"2021-07-01 16:35:12 +0200";"Totness";"Australia";"SA";"Regional Brewery";"2019-01-10 08:00:16 +0100";"https://www.facebook.com/PrancingPonyBrewery";"prancingponybrewery";"-35.0527";"138.847";"";"prancingponysa";"http://www.prancingponybrewery.com.au";"";""
"6333";"Cervejaria Estrada";"2021-07-01 16:35:12 +0200";"Recife";"Brazil";"Pernambuco";"Nano Brewery";"2019-01-10 08:00:19 +0100";"https://www.facebook.com/cervejaestrada";"@CervejariaEstrada";"-8.05784";"-34.8829";"";"";"http://www.cervejaestrada.com.br/";"";""
"6336";"Teeningar Brewery";"2021-07-01 16:35:12 +0200";"";"Netherlands";"";"Home Brewery";"2019-01-10 08:00:21 +0100";"";"";"0";"0";"";"";"";"";""
"6339";"Browar Nepomucen";"2021-07-01 16:35:12 +0200";"Szkaradowo";"Poland";"województwo wielkopolskie";"Micro Brewery";"2019-01-10 08:00:23 +0100";"https://www.facebook.com/pages/Browar-Nepomucen/1375597902681991";"";"51.5856";"17.1488";"";"";"http://browar-nepomucen.pl/";"";""
"6342";"18th Street Brewery";"2021-07-01 16:35:12 +0200";"Hammond";"United States";"IN";"Micro Brewery";"2019-01-10 08:00:24 +0100";"https://www.facebook.com/18thStreetBrewery";"18thstreetbrewery";"41.6151";"-87.5172";"";"18thStreetBrew";"http://www.18thstreetbrewery.com";"";""
"6345";"Brighton Bier";"2021-07-01 16:35:12 +0200";"Brighton";"England";"East Sussex";"Micro Brewery";"2019-01-10 08:00:28 +0100";"https://www.facebook.com/pages/Brighton-Bier-Co/233758013343716?fref=ts";"brightonbier";"50.8194";"-0.127257";"";"BrightonBier";"http://www.brightonbier.com/";"";""
"6348";"Kehrwieder Kreativbrauerei ";"2021-07-01 16:35:12 +0200";"Hamburg";"Germany";"";"Micro Brewery";"2019-01-10 08:00:30 +0100";"https://www.facebook.com/Kreativbrauerei";"";"53.4281";"9.96";"";"";"http://www.kehrwieder.beer";"";""
"6351";"Cervezas Carma";"2021-07-01 16:35:12 +0200";"Almogia";"Spain";"Málaga";"Micro Brewery";"2019-01-10 08:00:31 +0100";"https://www.facebook.com/cervezascarma?ref=hl";"CervezasCarma";"36.8272";"-4.53522";"";"CervezasCarma";"http://cervezascarma.com/";"";""
"6354";"FiftyFifty Brewing Co.";"2021-07-01 16:35:12 +0200";"Truckee";"United States";"CA";"Micro Brewery";"2019-01-10 08:00:32 +0100";"https://www.facebook.com/5050Brewery/";"5050brewery";"39.322";"-120.164";"";"5050Brewing";"https://fiftyfiftybrewing.com/";"";""
"6357";"Cervezas San Miquel";"2021-07-01 16:35:12 +0200";"";"Spain";"";"Home Brewery";"2019-01-10 08:00:33 +0100";"";"";"0";"0";"";"";"";"";""
"6360";"The Veil Brewing Co.";"2021-07-01 16:35:12 +0200";"Richmond";"United States";"VA";"Micro Brewery";"2019-01-10 08:00:39 +0100";"https://www.facebook.com/theveilbrewing/";"TheVeilBrewing";"37.5683";"-77.4753";"";"TheVeilBrewing";"http://www.theveilbrewing.com";"";""
"6363";"Cycle Brewing Company";"2021-07-01 16:35:12 +0200";"St. Petersburg";"United States";"FL";"Micro Brewery";"2019-01-10 08:00:40 +0100";"http://www.facebook.com/pages/Cycle-Brewing/454861824560821";"cyclebrewing";"27.7709";"-82.6409";"";"CycleBrewing";"https://www.cyclebrewing.com";"";""
"6366";"Font Salem Portugal";"2021-07-01 16:35:12 +0200";"Santarém";"Portugal";"Alentejo";"Macro Brewery";"2019-01-10 08:00:42 +0100";"";"";"39.2767";"-8.71013";"";"";"http://www.fontsalem.com/fabricas/santarem.html";"";""
"6369";"La Zaragozana";"2021-07-01 16:35:12 +0200";"Zaragoza";"Spain";"Aragón";"Macro Brewery";"2019-01-10 08:00:45 +0100";"http://www.facebook.com/cervezasambar";"";"41.6375";"-0.881703";"";"cervezasambar";"http://www.cervezasambar.com";"";""
"6372";"Lompoc Brewing";"2021-07-01 16:35:12 +0200";"Portland";"United States";"OR";"Micro Brewery";"2019-01-10 08:00:46 +0100";"http://www.facebook.com/LompocBrewing?ref=ts";"";"45.5344";"-122.699";"";"";"http://www.lompocbrewing.com/";"";""
"6375";"Burdock";"2021-07-01 16:35:12 +0200";"Toronto";"Canada";"ON";"Brew Pub";"2019-01-10 08:00:49 +0100";"https://www.facebook.com/BurdockBrewery";"burdockonbloor";"43.6595";"-79.4379";"";"burdockto";"http://burdockto.com";"";""
"6378";"Falken Brewing Co";"2021-07-01 16:35:12 +0200";"Vitoria-Gasteiz";"Spain";"Álava";"Micro Brewery";"2019-01-10 08:00:54 +0100";"https://www.facebook.com/FalkenBrewing";"";"42.8592";"-2.68179";"";"FalkenBrewing";"http://www.falkenbrewing.com";"";""
"6381";"Bonvivant Beer";"2021-07-01 16:35:12 +0200";"Málaga";"Spain";"Andalucía";"Micro Brewery";"2019-01-10 08:00:55 +0100";"https://www.facebook.com/cervezasbonvivant/?fref=ts";"bonvivantbeer";"36.6924";"-4.47201";"";"bonvivantbeer";"http://bonvivant.beer";"";""
"6384";"La Botica De Cerveza";"2021-07-01 16:35:12 +0200";"";"Spain";"";"Bar / Restaurant / Store";"2019-01-10 08:00:58 +0100";"https://www.facebook.com/laboticadelacerveza/";"";"0";"0";"";"";"http://www.laboticadelacerveza.com/";"";""
"6387";"Angry Chair Brewing";"2021-07-01 16:35:12 +0200";"Tampa";"United States";"FL";"Micro Brewery";"2019-01-10 08:00:59 +0100";"http://www.facebook.com/angrychairbrewing";"angrychairbrewing";"28.0051";"-82.4592";"";"angrychairbeer";"http://angrychairbrewing.com";"";""
"6390";"Dokjard";"2021-07-01 16:35:12 +0200";"";"Netherlands";"";"Brew Pub";"2019-01-10 08:01:02 +0100";"";"";"0";"0";"";"";"";"";""
"6393";"Goede Kant van het Spoor";"2021-07-01 16:35:12 +0200";"Geldrop";"Netherlands";"Noord-Brabant";"Contract Brewery";"2019-01-10 08:01:11 +0100";"http://www.facebook.com/biervangoedekantvanhetspoor";"goedekantvanhetspoor";"51.4224";"5.54055";"";"";"http://www.goedekantvanhetspoor.nl";"";""
"6396";"Stickmen Brewing Company";"2021-07-01 16:35:12 +0200";"Lake Oswego";"United States";"OR";"Brew Pub";"2019-01-10 08:01:13 +0100";"http://www.facebook.com/stickmenbeer";"stickmenbrewery";"45.4162";"-122.664";"";"Stickmenbeer";"http://www.stickmenbeer.com";"";""
"6399";"Triple Crossing";"2021-07-01 16:35:12 +0200";"Richmond";"United States";"VA";"Micro Brewery";"2019-01-10 08:01:16 +0100";"http://www.facebook.com/TripleCrossing";"TripleCrossing";"37.5416";"-77.4455";"";"TripleCrossing";"http://www.TripleCrossingBeer.com";"";""
"6402";"Surly Brewing Company";"2021-07-01 16:35:12 +0200";"Minneapolis";"United States";"MN";"Regional Brewery";"2019-01-10 08:01:22 +0100";"http://www.facebook.com/surlybrewing";"Surlybrewing";"44.9732";"-93.2098";"";"surlybrewing";"http://www.surlybrewing.com";"";""
"6405";"Funky Buddha Brewery";"2021-07-01 16:35:12 +0200";"Oakland Park";"United States";"FL";"Macro Brewery";"2019-01-10 08:01:23 +0100";"http://www.facebook.com/funkybuddhabrewery";"FunkyBuddhaBrew";"26.1743";"-80.1307";"";"FunkyBuddhaBrew";"http://www.funkybuddhabrewery.com/";"";""
"6408";"Side Project Brewing";"2021-07-01 16:35:12 +0200";"Saint Louis";"United States";"MO";"Micro Brewery";"2019-01-10 08:01:28 +0100";"https://www.facebook.com/pages/Side-Project-Brewing/139426959562814";"SideProjectBrew";"38.6119";"-90.3219";"";"SideProjectBrew";"http://www.SideProjectBrewing.com";"";""
"6411";"Superstition Meadery";"2021-07-01 16:35:12 +0200";"Prescott";"United States";"AZ";"Meadery";"2019-01-10 08:01:34 +0100";"https://www.facebook.com/superstition.meadery";"superstitionmeadery";"34.5422";"-112.469";"";"Super_Mead";"http://www.superstitionmeadery.com";"";""
"6414";"Burley Oak Brewing Company";"2021-07-01 16:35:12 +0200";"Berlin";"United States";"MD";"Micro Brewery";"2019-01-10 08:01:36 +0100";"http://www.facebook.com/burleyoak";"Burleyoak";"38.3339";"-75.2169";"";"burleyoak";"http://www.burleyoak.com";"";""
"6417";"Eik & Tid";"2021-07-01 16:35:12 +0200";"OSLO";"Norway";"N/A";"Micro Brewery";"2019-01-10 08:01:39 +0100";"http://www.facebook.com/eiktid";"eikogtid";"59.9287";"10.7822";"";"";"";"";""
"6420";"Monkish Brewing Co.";"2021-07-01 16:35:12 +0200";"Torrance";"United States";"CA";"Micro Brewery";"2019-01-10 08:01:40 +0100";"http://www.facebook.com/monkishbrewing";"monkishbrewing";"33.8462";"-118.309";"";"monkishbrewing";"http://www.monkishbrewing.com/";"";""
"6423";"Pike 51 Brewing Company";"2021-07-01 16:35:13 +0200";"Hudsonville";"United States";"MI";"Micro Brewery";"2019-01-10 08:01:47 +0100";"http://www.facebook.com/Pike51";"pike51brewingco";"42.8619";"-85.8763";"";"pike51brewingco";"http://www.pike51.com/";"";""
"6426";"Bone Machine Brew Co";"2021-07-01 16:35:13 +0200";"Pocklington";"England";"East Riding of Yorkshire";"Micro Brewery";"2019-01-10 08:01:49 +0100";"https://www.facebook.com/BoneMachineBrewCo/";"BoneMachineBrew";"53.8665";"-0.652481";"";"BoneMachineBrew";"";"";""
"6429";"Orpheus Brewing";"2021-07-01 16:35:13 +0200";"Atlanta";"United States";"GA";"Micro Brewery";"2019-01-10 08:01:51 +0100";"http://www.facebook.com/orpheusbrewing";"orpheusbrewing";"33.7933";"-84.3689";"";"orpheusbrewing";"www.orpheusbrewing.com";"";""
"6432";"Great Notion Brewing";"2021-07-01 16:35:13 +0200";"Portland";"United States";"OR";"Brew Pub";"2019-01-10 08:01:52 +0100";"https://www.facebook.com/greatnotion";"GreatNotion";"45.5589";"-122.643";"";"GreatNotionPDX";"http://greatnotion.com/";"";""
"6435";"Outcast Brewing";"2021-07-01 16:35:13 +0200";"Calgary";"Canada";"AB";"Nano Brewery";"2019-01-10 08:01:54 +0100";"https://www.facebook.com/outcastbrewingco";"Outcastbrewing";"51.0097";"-114.052";"";"Outcast_brewing";"http://outcastbrewing.ca";"";""
"6438";"The Mobberley Brewhouse";"2021-07-01 16:35:13 +0200";"Mobberley";"England";"Cheshire";"Micro Brewery";"2019-01-10 08:02:01 +0100";"https://www.facebook.com/mobberleybrewhouse/";"mobberleybeer";"53.3186";"-2.31616";"";"mobberleybeer";"http://mobberleybrewhouse.co.uk";"";""
"6441";"Perrin Brewing Co.";"2021-07-01 16:35:13 +0200";"Comstock Park";"United States";"MI";"Regional Brewery";"2019-01-10 08:02:10 +0100";"https://www.facebook.com/perrinbrewing";"perrinbrewing";"43.0709";"-85.682";"";"Perrinbrewing";"http://perrinbrewing.com";"";""
"6444";"Speciation Artisan Ales";"2021-07-01 16:35:13 +0200";"Comstock";"United States";"MI";"Micro Brewery";"2019-01-10 08:02:10 +0100";"http://facebook.com/speciationartisanales";"speciationales";"43.0306";"-85.6682";"";"SpeciationAles";"http://speciationartisanales.com";"";""
"6447";"Creature Comforts Brewing Company";"2021-07-01 16:35:13 +0200";"Athens";"United States";"GA";"Regional Brewery";"2019-01-10 08:02:22 +0100";"http://www.facebook.com/pages/Creature-Comforts/105530756204580";"creaturecomfortsbeer";"33.9589";"-83.38";"";"creaturebeer";"http://www.creaturecomfortsbeer.com/";"";""
"6450";"Bristol Beer Factory";"2021-07-01 16:35:13 +0200";"Bristol";"England";"City of Bristol";"Micro Brewery";"2019-01-10 08:02:22 +0100";"http://www.facebook.com/bristolbeerfactory";"bristolbeerfactory";"51.4425";"-2.61765";"";"BrisBeerFactory";"http://www.bristolbeerfactory.co.uk";"";""
"6453";"Foam Brewers";"2021-07-01 16:35:13 +0200";"Burlington";"United States";"VT";"Micro Brewery";"2019-01-10 08:02:29 +0100";"https://www.facebook.com/FoamBrewers";"FoamBrewers";"44.4791";"-73.22";"";"foambrewersvt";"http://www.foambrewers.com/";"";""
"6456";"Great Dane Pub & Brewing Company";"2021-07-01 16:35:13 +0200";"Madison";"United States";"WI";"Brew Pub";"2019-01-10 08:02:29 +0100";"http://www.facebook.com/greatdanedowntown";"greatdanepub";"43.0744";"-89.3801";"";"greatdanepub";"http://www.greatdanepub.com/";"";""
"6459";"Elixer";"2021-07-01 16:35:13 +0200";"";"Netherlands";"";"Home Brewery";"2019-01-10 08:02:32 +0100";"https://www.facebook.com/elixer.bier.9";"";"0";"0";"";"";"";"";""
"6462";"Equilibrium Brewery";"2021-07-01 16:35:13 +0200";"Middletown";"United States";"NY";"Micro Brewery";"2019-01-10 08:02:32 +0100";"https://www.facebook.com/EquilibriumBrewery";"eqbrewery";"41.445";"-74.4201";"";"eqbrewery";"http://www.eqbrew.com";"";""
"6465";"Magnify Brewing Company";"2021-07-01 16:35:13 +0200";"Fairfield";"United States";"NJ";"Micro Brewery";"2019-01-10 08:02:33 +0100";"https://www.facebook.com/magnifybrewing";"magnifybrewing";"40.8585";"-74.3166";"";"MagnifyBrewing";"http://magnifybrewing.com";"";""
"6468";"Obercreek Brewing Company";"2021-07-01 16:35:14 +0200";"Wappingers Falls";"United States";"NY";"Nano Brewery";"2019-01-10 08:02:34 +0100";"";"obercreekbrewing";"41.5876";"-73.9314";"";"";"http://obercreekbrewing.com";"";""
"6471";"Freaks Brewing";"2021-07-01 16:35:14 +0200";"Madrid";"Spain";"";"Micro Brewery";"2019-01-10 08:02:36 +0100";"https://www.facebook.com/freaksbrewing";"Freaksbrewing";"40.4168";"-3.70379";"";"Freaksbrewing";"http://www.freaksbrewing.com";"";""
"6474";"Horus Aged Ales ";"2021-07-01 16:35:14 +0200";"Oceanside";"United States";"CA";"Micro Brewery";"2019-01-10 08:02:39 +0100";"";"horusagedales";"33.2067";"-117.296";"";"horusagedales";"https://horusbeer.com/";"";""
"6477";"Brasserie Champigneulles";"2021-07-01 16:35:14 +0200";"Champigneulles";"France";"Meurthe-et-Moselle";"Macro Brewery";"2019-01-10 08:02:39 +0100";"";"";"48.7377";"6.16848";"";"";"http://www.brasserie-champigneulles.fr";"";""
"6480";"Carlton & United Breweries";"2021-07-01 16:35:14 +0200";"Abbotsford";"Australia";"Victoria";"Macro Brewery";"2019-01-10 08:02:47 +0100";"";"";"-37.8094";"145.003";"";"";"http://www.cub.com.au";"";""
